,event,cycle,loc,transaction,src,src_index,dst,dst_index,req,cacheLine,reqAddr,data,size,tran_id,cpuID,mshrSize,ICacheState,NCacheState,hit-miss,type-op
2311,Send,417000,l1cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,-,0xcc0,-,-,64,431,431,-,-,-,-,-
2312,Send,417000,l1cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,-,0xfc0,0xfec,-,64,442,442,-,-,-,-,-
2313,New,417000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0xac0,0xaec,T,64,136,136,31,IUD,UD,-,Respond
2314,New,417000,l1cache_1,SnpNotSDFwd,l2cache_1,2,l1cache_1,1,l1cache_0,0xac0,-,F,64,438,438,,,,,
2315,Send,417000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x42c0,-,-,64,430,430,-,-,-,-,-
2316,Send,417000,l1cache_0,AckInv,l1cache_0,1,l2cache_0,2,-,0x3dc0,-,-,64,434,102,-,-,-,-,-
2317,Send,417000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x9c0,0x9e8,-,1,105,105,-,-,-,-,-
2318,New,418000,l2cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,l1cache_2,0x440,-,T,64,429,429,25,UD_Inv,UD,-,Retry
2319,New,418000,l2cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,l1cache_1,0xfc0,0xfec,F,64,442,442,26,SC,SCUD,miss,Forward
2320,New,418000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_2,0x42c0,-,T,64,430,430,24,UD_Inv,UD,-,Retry
2321,New,418000,l2cache_0,AckInv,l1cache_0,1,l2cache_0,2,l1cache_1,0x3dc0,-,F,64,434,102,24,SC_Inv,SC,-,Retry
2322,Send,418000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x400,0x410,-,64,198,198,-,-,-,-,-
2323,Send,418000,l2cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,-,0x400,-,-,64,440,440,-,-,-,-,-
2324,New,418000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_0,0xcc0,-,T,64,431,431,26,UC_Inv,UC,-,Retry
2325,New,418000,dc0,ReadNotSD,l2cache_1,2,dc0,3,l1cache_1,0x3fc0,0x3fec,F,64,413,413,,,,,
2326,New,418000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x5fc0,0x5fed,T,1,444,444,,UD,UD,hit,Respond
2327,New,418000,l1cache_1,SnpNotSDFwd,l2cache_1,2,l1cache_1,1,l1cache_0,0xac0,-,F,64,438,438,,UD,SC,-,Respond
2328,Send,419000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x6c0,0x6ec,-,1,345,345,-,-,-,-,-
2329,Send,419000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x5fc0,0x5fed,-,1,444,444,-,-,-,-,-
2330,New,419000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x400,0x410,T,64,198,198,36,IUD,UD,-,Respond
2331,New,419000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_0,0x400,-,F,64,440,440,,,,,
2332,Send,420000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x48c0,0x48ec,-,64,125,125,-,-,-,-,-
2333,Retry,420000,l2cache_1,SnpUnique,dc2,3,l2cache_1,2,l1cache_2,0x440,0x454,F,64,414,414,25,UD,I,-,Respond
2334,New,420000,l2cache_1,SnpNotSDFwd,dc0,3,l2cache_1,2,l1cache_0,0x48c0,0x48e8,F,64,421,421,26,UC,UC_InvX,Dgr owner,Stall
2335,Send,420000,l2cache_0,SnpRespData,l2cache_0,2,dc2,3,-,0xbc0,0xbe8,-,64,385,385,-,-,-,-,-
2336,Send,420000,l2cache_0,ReadUnique,l2cache_0,2,dc1,3,-,0x4c0,0x4e9,-,64,437,437,-,-,-,-,-
2337,Retry,420000,l2cache_0,SnpUnique,dc0,3,l2cache_0,2,l1cache_2,0x42c0,0x42e9,F,64,397,397,23,UD,I,-,Respond
2338,Retry,420000,l2cache_0,Inv,dc1,3,l2cache_0,2,l1cache_1,0x3dc0,-,F,64,406,102,22,SC,I,-,Respond
2339,New,420000,l2cache_0,CompData,dc2,3,l2cache_0,2,l1cache_0,0x59c0,0x59e9,T,64,323,323,,,,,
2340,Send,420000,l2cache_2,SnpResp,l2cache_2,2,dc1,3,-,0x25c0,0x25ec,-,64,398,398,-,-,-,-,-
2341,Retry,420000,l2cache_2,SnpUnique,dc0,3,l2cache_2,2,l1cache_0,0xcc0,0xce8,F,64,393,393,25,UC,I,-,Respond
2342,New,420000,dc0,ReadNotSD,l2cache_2,2,dc0,3,l1cache_2,0x60c0,0x60ec,F,64,384,384,,,,,
2343,Retry,420000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x430,F,1,273,273,35,UD,UD,hit,Respond
2344,New,420000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_0,0x400,-,F,64,440,440,,,,,
2345,New,420000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x3c0,0x3f9,T,1,445,445,,UD,UD,hit,Respond
2346,Send,420000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x9c0,0x9ec,-,1,173,173,-,-,-,-,-
2347,Retry,421000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x414,F,1,302,302,34,UD,UD,hit,Respond
2348,New,421000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_0,0x400,-,F,64,440,440,,,,,
2349,Send,421000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0xac0,0xaec,-,1,136,136,-,-,-,-,-
2350,Send,421000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x3c0,0x3f9,-,1,445,445,-,-,-,-,-
2351,New,421000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x48c0,0x48ec,T,64,125,125,30,ISC,UC,-,Respond
2352,Send,422000,l2cache_1,ReadUnique,l2cache_1,2,dc0,3,-,0xfc0,0xfec,-,64,442,442,-,-,-,-,-
2353,Send,422000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x8c0,0x8e8,-,64,144,144,-,-,-,-,-
2354,New,422000,l2cache_1,CompData,dc0,3,l2cache_1,2,l1cache_1,0x21c0,0x21e8,T,64,126,126,25,IUD,UD,-,Respond
2355,Send,422000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x55c0,0x55e8,-,64,129,129,-,-,-,-,-
2356,New,422000,l2cache_0,CompData,dc2,3,l2cache_0,2,l1cache_0,0x59c0,0x59e9,T,64,323,323,21,IUD,UD,-,Respond
2357,New,422000,dc0,CompData,memory0,4,dc0,3,l1cache_2,0x15c0,0x15ec,T,64,127,127,,,,,
2358,New,422000,dc1,ReadUnique,l2cache_0,2,dc1,3,l1cache_0,0x28c0,0x28e8,F,64,432,432,,,,,
2359,Retry,422000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x420,T,1,303,303,33,UD,UD,hit,Respond
2360,New,422000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_0,0x400,-,F,64,440,440,,,,,
2361,New,422000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x14c0,0x14e9,F,1,447,447,,UD,UD,hit,Respond
2362,Send,423000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x400,0x410,-,1,198,198,-,-,-,-,-
2363,Retry,423000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x424,T,1,306,306,32,UD,UD,hit,Respond
2364,New,423000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_0,0x400,-,F,64,440,440,,,,,
2365,New,423000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x5fc0,0x5fe8,T,1,449,449,,UD,UD,hit,Respond
2366,Send,423000,l1cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,-,0xac0,-,-,64,438,438,-,-,-,-,-
2367,New,423000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x8c0,0x8e8,T,64,144,144,29,IUD,UD,-,Respond
2368,New,423000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x55c0,0x55e8,T,64,129,129,26,ISC,UC,-,Respond
2369,Send,424000,l2cache_1,SnpNotSDFwd,l2cache_1,2,l1cache_1,1,-,0x48c0,-,-,64,446,446,-,-,-,-,-
2370,New,424000,l2cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,l1cache_0,0xac0,-,T,64,438,438,25,UD_InvX,UD,-,Retry
2371,Send,424000,l2cache_0,AckInv,l2cache_0,2,dc1,3,-,0x3dc0,-,-,64,406,102,-,-,-,-,-
2372,New,424000,l2cache_0,CompData,dc2,3,l2cache_0,2,l1cache_0,0x4ac0,0x4ae8,T,64,218,218,20,ISC,SC,-,Respond
2373,New,424000,dc1,ReadNotSD,l2cache_0,2,dc1,3,l1cache_0,0x1fc0,0x1fec,F,64,433,433,,,,,
2374,Send,424000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x5fc0,0x5fe8,-,1,449,449,-,-,-,-,-
2375,Retry,424000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,-,T,1,338,338,31,UD,UD,hit,Respond
2376,New,424000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_0,0x400,-,F,64,440,440,,,,,
2377,Retry,424000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x55c0,0x55ec,F,1,261,261,25,UC,UC,hit,Respond
2378,New,424000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x1cc0,0x1cec,T,1,450,450,26,I,IUD,miss,Forward
2379,Send,424000,memory0,-,memory0,4,dc1,3,None,0x400,-,T,64,402,402,-,-,-,-,Resp Recv
2380,New,425000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_0,0x400,-,F,64,440,440,,UD,SC,-,Respond
2381,Send,425000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x48c0,0x48ec,-,1,125,125,-,-,-,-,-
2382,New,425000,l1cache_1,SnpNotSDFwd,l2cache_1,2,l1cache_1,1,l1cache_0,0x48c0,-,F,64,446,446,,UC,SC,-,Respond
2383,Send,425000,l1cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,-,0x1cc0,0x1cec,-,64,450,450,-,-,-,-,-
2384,New,425000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x9c0,0x9e9,F,1,452,452,,UD,UD,hit,Respond
2385,Retry,426000,l2cache_1,SnpNotSDFwd,dc1,3,l2cache_1,2,l1cache_0,0xac0,0xae8,F,64,388,388,24,UD,SC,-,Respond
